| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  101  |    65.62%    |    0.6442     |      64.06%       |      66.09%      |
|  102  |    65.62%    |    0.6412     |      64.13%       |      65.88%      |
|  103  |    65.60%    |    0.6289     |      64.21%       |      65.88%      |
|  104  |    65.61%    |    0.6340     |      64.08%       |      65.81%      |
|  105  |    65.65%    |    0.6250     |      64.07%       |      66.02%      |
|  106  |    65.68%    |    0.6221     |      64.14%       |      66.09%      |
|  107  |    65.65%    |    0.6515     |      64.28%       |      65.98%      |
|  108  |    65.68%    |    0.6244     |      64.21%       |      65.91%      |
|  109  |    65.71%    |    0.6284     |      64.21%       |      65.95%      |
|  110  |    65.75%    |    0.6231     |      64.09%       |      65.84%      |
[34m[1mwandb[39m[22m: Ctrl + C detected. Stopping sweep.
