| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  100  |    57.98%    |    0.6802     |      60.08%       |      60.35%      |
|  101  |    61.72%    |    0.6935     |      54.89%       |      59.82%      |
|  102  |    63.37%    |    0.6615     |      61.78%       |      65.83%      |
|  103  |    61.19%    |    0.6767     |      59.54%       |      60.04%      |
|  104  |    62.13%    |    0.6619     |      61.31%       |      63.31%      |
|  105  |    63.43%    |    0.6873     |      61.29%       |      64.13%      |
|  106  |    63.28%    |    0.6448     |      61.67%       |      62.94%      |
|  107  |    62.80%    |    0.6814     |      56.57%       |      57.23%      |
|  108  |    63.70%    |    0.6763     |      59.24%       |      55.59%      |
|  109  |    64.25%    |    0.6351     |      60.92%       |      62.86%      |
|  110  |    63.54%    |    0.6633     |      61.28%       |      66.02%      |
|  111  |    63.46%    |    0.6657     |      61.14%       |      65.56%      |
|  112  |    65.45%    |    0.6576     |      61.53%       |      66.52%      |
|  113  |    65.58%    |    0.6554     |      61.25%       |      64.45%      |
|  114  |    66.11%    |    0.6680     |      61.64%       |      65.85%      |
|  115  |    55.53%    |    0.7093     |      50.66%       |      54.64%      |
|  116  |    54.19%    |    0.6798     |      53.24%       |      55.63%      |
|  117  |    54.86%    |    0.6912     |      52.88%       |      55.87%      |
|  118  |    56.23%    |    0.6899     |      53.61%       |      57.28%      |
|  119  |    57.13%    |    0.6844     |      53.59%       |      57.34%      |
|  120  |    57.97%    |    0.7096     |      54.03%       |      59.16%      |
|  121  |    59.41%    |    0.6806     |      54.29%       |      59.76%      |
|  122  |    60.04%    |    0.6789     |      55.24%       |      61.78%      |
|  123  |    53.20%    |    0.6848     |      54.18%       |      50.23%      |
|  124  |    52.50%    |    0.6834     |      54.83%       |      50.74%      |
|  125  |    52.27%    |    0.6756     |      55.35%       |      53.31%      |
|  126  |    53.69%    |    0.6696     |      55.61%       |      49.83%      |
|  127  |    52.89%    |    0.7880     |      50.64%       |      50.42%      |
|  128  |    50.21%    |    0.6693     |      56.62%       |      52.69%      |
|  129  |    50.70%    |    0.6889     |      56.67%       |      50.60%      |
|  130  |    50.58%    |    0.6667     |      58.67%       |      48.46%      |
|  131  |    49.60%    |    0.6700     |      59.30%       |      47.72%      |
|  132  |    50.89%    |    0.6884     |      52.90%       |      51.99%      |
|  133  |    50.83%    |    0.6874     |      55.77%       |      51.88%      |
|  134  |    51.46%    |    0.6898     |      56.99%       |      53.00%      |
|  135  |    51.79%    |    0.6709     |      55.53%       |      51.89%      |
|  136  |    51.50%    |    0.7120     |      54.15%       |      50.32%      |
|  137  |    51.16%    |    0.6769     |      56.09%       |      51.36%      |
|  138  |    51.17%    |    0.6763     |      58.91%       |      53.43%      |
|  139  |    53.18%    |    0.6634     |      61.66%       |      55.51%      |
|  140  |    50.50%    |    0.6946     |      51.19%       |      50.87%      |
|  141  |    50.50%    |    0.6787     |      55.10%       |      51.30%      |
|  142  |    51.08%    |    0.6827     |      54.54%       |      53.08%      |
|  143  |    51.90%    |    0.7034     |      55.45%       |      51.55%      |
|  144  |    51.40%    |    0.6793     |      54.78%       |      50.76%      |
|  145  |    50.15%    |    0.6822     |      54.16%       |      50.53%      |
|  146  |    50.07%    |    0.6853     |      55.56%       |      51.34%      |
|  147  |    51.74%    |    0.6896     |      56.89%       |      50.75%      |
|  148  |    51.67%    |    0.6860     |      56.95%       |      51.14%      |
|  149  |    53.28%    |    0.6924     |      58.82%       |      53.38%      |
|  150  |    54.64%    |    0.6584     |      59.50%       |      56.45%      |
|  151  |    57.13%    |    0.6371     |      62.13%       |      62.07%      |
|  152  |    61.16%    |    0.6686     |      58.84%       |      55.09%      |
|  153  |    55.86%    |    4.2656     |      49.11%       |      50.43%      |
|  154  |    49.95%    |    0.6921     |      55.74%       |      51.14%      |
|  155  |    50.30%    |    0.6729     |      56.51%       |      49.28%      |
|  156  |    50.46%    |    0.6622     |      59.07%       |      51.68%      |
|  157  |    50.17%    |    0.6707     |      60.97%       |      51.79%      |
|  158  |    50.05%    |    0.6815     |      60.55%       |      49.53%      |
|  159  |    50.30%    |    0.6691     |      58.85%       |      49.32%      |
|  160  |    51.40%    |    0.7103     |      53.49%       |      49.41%      |
|  161  |    51.49%    |    0.6897     |      52.27%       |      50.32%      |
|  162  |    54.47%    |    0.6857     |      54.00%       |      51.45%      |
|  163  |    53.44%    |    0.6470     |      59.81%       |      51.73%      |
|  164  |    50.42%    |    0.6594     |      58.99%       |      49.05%      |
|  165  |    49.73%    |    0.6693     |      58.22%       |      48.88%      |
|  166  |    50.23%    |    16.7467    |      50.62%       |      50.72%      |
|  167  |    51.22%    |    0.7160     |      52.37%       |      52.03%      |
|  168  |    51.39%    |    0.6910     |      52.46%       |      53.03%      |
|  169  |    52.67%    |    0.6982     |      51.38%       |      52.52%      |
|  170  |    52.88%    |    0.7094     |      52.68%       |      52.47%      |
|  171  |    52.76%    |    0.6913     |      52.20%       |      53.48%      |
|  172  |    52.65%    |    0.6979     |      51.88%       |      50.93%      |
|  173  |    51.79%    |    0.7006     |      52.46%       |      50.29%      |
|  174  |    50.64%    |    0.6875     |      49.92%       |      49.29%      |
|  175  |    50.08%    |    0.6959     |      49.91%       |      49.39%      |
|  176  |    49.65%    |    0.6927     |      49.81%       |      49.68%      |
|  177  |    49.70%    |    0.6946     |      50.97%       |      49.93%      |
|  178  |    49.95%    |    0.7006     |      51.21%       |      49.93%      |
|  179  |    50.14%    |    0.6969     |      50.49%       |      50.14%      |
|  180  |    50.22%    |    0.6934     |      51.83%       |      51.65%      |
|  181  |    50.67%    |    0.6936     |      50.40%       |      49.89%      |
|  182  |    52.55%    |    0.7007     |      50.59%       |      50.70%      |
|  183  |    54.30%    |    0.6867     |      50.66%       |      56.44%      |
|  184  |    54.87%    |    0.6920     |      51.98%       |      58.75%      |
|  185  |    54.00%    |    0.6912     |      49.77%       |      50.75%      |
|  186  |    49.76%    |    0.6880     |      51.17%       |      50.68%      |
|  187  |    50.24%    |    0.7018     |      49.94%       |      49.84%      |
|  188  |    50.02%    |    0.6941     |      50.98%       |      50.77%      |
|  189  |    49.69%    |    0.6969     |      49.40%       |      48.70%      |
|  190  |    49.59%    |    0.6940     |      50.82%       |      49.48%      |
|  191  |    50.05%    |    0.6836     |      52.65%       |      50.48%      |
|  192  |    49.72%    |    0.6907     |      50.44%       |      50.81%      |
|  193  |    50.10%    |    0.6874     |      53.51%       |      49.43%      |
|  194  |    50.55%    |    0.7076     |      51.28%       |      50.66%      |
|  195  |    49.66%    |    0.6935     |      51.61%       |      50.22%      |
|  196  |    50.08%    |    0.6927     |      52.64%       |      50.38%      |
|  197  |    50.18%    |    0.6954     |      50.37%       |      50.61%      |
|  198  |    50.01%    |    0.6963     |      50.98%       |      48.94%      |
|  199  |    50.14%    |    0.6926     |      52.35%       |      50.08%      |
|  200  |    50.18%    |    0.7020     |      52.28%       |      50.32%      |
